"","lav1","lav2","lav3","lav4","lav5","lav6","høj1","høj2","høj3","høj4","høj5","høj6"
"457",13,12,27,743,11986,467,12,26,53,2563,11521,1909
"458",8,16,36,635,446,536,13,25,50,477,49947,802
"459",11,17,23,964,377,253,20,23,83,1432,4230,1980
"460",11,17,35,168,3089,273,14,28,49,1337,17745,3485
"461",9,16,23,262,295,187,14,31,50,2358,4880,811
"462",10,17,29,91,325,430,16,19,59,1120,10700,864
"463",7,18,54,234,739,259,21,21,67,1360,9048,1214
"464",11,18,35,722,138,402,14,22,51,2356,47445,4315
"465",8,14,34,1149,137,240,15,31,70,1465,3416,906
"466",11,12,54,936,500,1068,12,25,44,2311,2160,1289
"467",13,20,33,75,468,67,13,20,46,2011,3211,2129
"468",11,14,26,216,2508,118,14,27,69,4781,3441,2242
"469",16,14,22,961,191,614,16,27,70,1473,23649,7942
"470",7,17,36,525,129,668,16,28,52,3810,3396,1056
"471",11,20,35,640,215,277,16,24,50,907,1777,2372
"472",8,27,37,5089,749,478,14,24,71,707,139367,2043
"473",8,12,30,404,636,459,15,24,81,4826,22704,2353
"474",10,15,25,152,144,930,12,27,49,2645,8693,1043
"475",8,18,43,1593,1584,1666,14,25,54,2286,12129,2798
"476",8,14,37,307,191,304,12,20,54,1181,3107,1083
"477",9,9,35,822,126,274,15,23,54,2231,5954,1214
"478",7,19,21,657,1321,874,12,28,46,1669,5292,4503
"479",14,13,39,75,308,2365,16,20,47,1162,5387,1356
"480",7,17,35,920,538,77,17,24,75,4396,57797,1814
"481",12,29,54,551,278,137,15,24,50,1521,4019,1354
"482",10,19,26,173,3473,219,17,22,45,776,14511,2361
"483",7,13,27,670,514,435,14,20,48,1313,3437,5598
"484",14,11,26,345,699,827,15,23,67,1995,2453,1794
"485",12,20,38,1630,679,1456,14,29,56,2086,4509,1240
"486",11,15,35,262,251,357,19,26,53,1534,15175,1113
"487",10,11,27,175,13589,213,16,22,59,1523,3992,3652
"488",15,12,26,475,958,366,16,37,50,1088,2053,2035
"489",12,14,31,260,277,386,14,22,55,4027,5140,1650
"490",12,19,54,795,85,169,17,20,52,1451,2643,4342
"491",8,20,25,218,2617,916,13,23,52,1567,7265,993
"492",8,13,38,1322,658,209,16,22,50,2513,20818,1836
"493",9,14,55,2263,110,334,12,24,51,1266,3626,308
"494",10,17,24,700,222,474,16,24,64,3833,12003,1570
"495",9,12,27,397,145,166,14,20,92,1976,1212,1300
"496",12,21,44,130,673,292,14,35,46,1419,4667,1301
"497",8,14,46,2343,1958,530,15,28,64,1707,4405,1815
"498",10,13,25,672,1014,493,13,24,61,1118,63832,2390
"499",13,11,46,2853,699,329,14,22,48,1719,3297,717
"500",10,25,26,1558,11144,1147,17,21,44,1037,9712,935
"501",13,25,43,839,442,233,15,27,64,1388,3736,3625
"502",14,19,39,641,2545,1542,14,29,70,1391,799,3603
"503",15,22,48,454,1442,216,19,27,64,1276,33127,1436
"504",9,19,43,751,5663,521,18,23,59,1802,6372,2039
"505",11,16,59,376,940,94,22,23,52,1077,59135,2549
"506",7,12,52,802,202,2389,19,22,57,1317,51618,1162
"507",9,17,36,499,1574,231,14,32,70,1515,5087,4786
"508",9,13,48,582,1733,337,13,22,65,1014,2659,2244
"509",11,17,44,1397,398,1367,15,24,71,2219,5853,842
"510",11,18,28,253,504,798,12,26,60,2809,8516,1146
"511",7,16,48,88,3403,178,18,23,65,417,5396,900
"512",12,20,49,625,751,406,13,25,63,3474,18062,1266
"513",15,13,34,128,577,209,12,28,51,3019,2381,1387
"514",9,23,22,696,422,82,14,29,52,619,45529,3774
"515",13,25,41,156,150,95,13,20,63,3057,3532,2221
"516",11,26,29,451,101,1700,13,23,56,1948,13197,1264
"517",9,17,30,222,871,189,16,24,47,3153,699,1176
"518",10,16,34,110,5596,869,10,24,69,1286,2526,2640
"519",8,11,34,653,264,153,14,26,43,1543,58541,3337
"520",13,33,27,3048,94,136,12,21,60,1460,1487,1309
"521",7,11,32,553,214,2243,12,21,87,2018,3846,472
"522",8,13,59,667,701,230,19,19,68,1277,285225,1921
"523",11,17,34,440,259,365,18,33,62,1204,3019,1539
"524",9,9,41,718,278,927,15,23,66,7681,6118,2600
"525",8,20,53,104,350,1651,11,28,94,3913,5422,4193
"526",9,18,30,325,241,102,13,29,68,1007,6685,1463
"527",16,15,45,111,216,433,22,32,54,5202,4234,771
"528",9,13,40,164,91,194,14,21,48,2311,2694,720
"529",10,15,28,101,68,660,18,31,74,1755,1209,2038
"530",15,12,47,398,672,64,16,24,53,2668,1769,1509
"531",9,23,29,589,273,78,16,27,58,1833,1188,1778
"532",15,16,35,996,738,301,16,24,71,905,1685,1679
"533",9,18,42,865,382,84,19,21,64,922,865,1164
"534",10,15,21,1759,102,636,13,25,64,2302,2554,1298
"535",8,15,37,502,188,335,12,20,46,1206,958,1791
"536",11,13,28,301,370,530,16,27,51,679,3201,1116
"537",7,11,42,142,1284,72,13,30,80,4288,2256,1930
"538",11,22,18,96,437,235,16,24,43,3113,2548,1094
"539",13,14,27,1065,103,123,14,25,59,709,3564,1037
"540",7,19,32,171,149,412,13,24,57,1298,19604,1827
"541",8,25,59,482,864,502,13,24,47,2927,1520,6166
"542",10,22,49,219,841,216,17,21,51,1934,1290,1861
"543",9,14,35,364,844,2909,14,25,57,2382,879,3080
"544",8,14,34,142,729,521,15,24,62,1840,677,2410
"545",15,16,44,5014,121,737,18,30,61,2631,7003,3893
"546",16,24,55,285,291,211,17,23,54,2991,4096,1461
"547",9,11,39,126,56,329,16,24,67,2199,26651,1627
"548",8,15,26,161,157,1146,12,21,53,2822,5414,3007
"549",11,14,28,158,166,787,14,23,59,2894,4766,626
"550",13,19,27,683,106,193,14,24,57,2386,10524,2179
"551",12,16,28,140,325,551,13,20,59,2635,1475,1388
"552",8,11,26,400,686,2478,14,22,49,2120,2635,1910
"553",11,13,68,65,274,150,14,27,65,2346,864,3005
"554",8,14,39,160,272,680,12,23,71,1694,914,3103
"555",11,14,24,490,112,445,17,18,80,1391,3211,1767
"556",8,15,36,283,2889,606,13,22,63,1629,5833,841
"557",13,14,48,445,4799,2567,22,19,51,1249,7135,1668
"558",7,16,37,111,469,907,13,19,57,1437,2583,829
"559",10,12,37,390,92,697,19,33,52,1331,3089,1470
"560",10,20,53,213,256,318,14,24,46,3665,1716,4129
"561",9,20,33,191,446,173,15,26,56,1414,29550,1565
"562",11,22,47,4238,292,83,16,24,48,1131,13832,865
"563",10,17,41,143,301,2823,12,22,53,1628,1677,757
"564",14,19,42,464,987,161,13,24,58,3977,3395,3084
"565",8,16,27,1074,1130,359,13,26,60,1825,7507,2149
"566",9,12,35,893,160,208,16,23,71,1122,1529,2054
"567",6,21,41,534,141,1225,17,24,61,2119,5305,1974
"568",11,16,36,126,669,757,17,22,55,3579,1601,889
"569",9,16,44,189,911,1881,16,22,48,1548,1727,2995
"570",8,22,40,330,407,191,11,31,92,1748,1170,1297
"571",8,21,34,918,3221,307,13,21,71,4352,1828,987
"572",11,9,23,459,423,1115,14,33,47,1150,3104,2016
"573",10,19,40,663,6683,596,14,26,63,3063,83647,1384
"574",11,21,32,545,1080,614,13,21,60,1731,5984,1184
"575",9,15,28,116,185,412,16,26,64,814,1467,2386
"576",7,24,43,267,90,681,14,27,52,2110,11136,2041
"577",12,13,24,1629,802,726,21,25,57,1188,4244,1321
"578",11,13,27,1126,1525,1155,16,25,53,1113,960,2287
"579",10,21,31,105,848,100,12,27,67,1566,3685,648
"580",10,17,34,411,62,1478,14,27,59,1132,33947,1140
"581",10,9,30,385,3476,994,17,23,45,1818,4916,920
"582",10,13,33,715,774,488,9,23,52,2051,1632,1817
"583",11,31,48,953,60,113,19,19,53,1574,40685,2741
"584",13,17,45,197,1414,3942,16,25,58,1728,10671,1106
"585",9,23,51,407,632,229,10,27,58,1269,27953,2990
"586",13,23,34,392,9806,1201,16,22,48,2567,3868,3106
"587",11,17,55,1144,549,65,14,20,59,5522,27532,1552
"588",10,14,47,145,937,234,13,22,63,794,2915,1194
"589",11,17,30,1937,536,352,16,22,53,2574,3222,4174
"590",7,15,48,4779,275,1148,17,33,56,1863,2914,1522
"591",8,13,22,461,452,456,17,24,61,4079,11754,3429
"592",8,19,35,288,111,595,14,22,68,2089,4421,2146
"593",12,14,67,311,1187,461,17,33,67,3180,11239,1769
"594",11,21,24,126,1534,124,14,22,56,1510,2037,2872
"595",14,16,46,459,253,183,17,21,64,1647,6818,1002
"596",10,30,26,502,185,947,16,22,52,4477,10284,1185
"597",8,13,31,458,10780,72,13,23,58,3120,6459,1597
"598",12,18,37,278,307,903,20,27,54,1193,1593,2494
"599",8,17,36,176,702,159,12,26,52,2210,1863,782
"600",9,14,51,445,182,214,15,22,72,1148,1978,1137
"601",7,17,31,1589,443,199,13,19,71,1719,3597,1499
"602",12,25,35,463,62,739,14,23,62,830,3856,1980
"603",10,11,29,503,107,306,15,31,113,3743,24244,1207
"604",13,16,20,189,585,124,15,19,53,2803,6804,1273
"605",9,14,74,91,2656,205,15,22,54,3205,2168,1036
"606",10,16,29,153,86,2826,18,30,69,2791,1868,388
"607",8,21,42,367,300,249,22,25,51,510,31206,2015
"608",14,16,30,166,201,831,13,22,53,2674,872,2560
"609",9,17,30,198,126,1359,13,23,58,1375,3623,1438
"610",9,18,23,194,218,94,19,24,51,2752,5887,1850
"611",9,14,40,667,275,636,17,24,61,4080,1011,2159
"612",8,10,61,152,801,218,16,22,67,3743,673,1506
"613",14,17,27,196,237,429,16,40,67,1678,2323,2566
"614",14,18,63,355,129,157,14,25,69,1733,32701,1763
"615",13,10,37,836,509,242,16,25,92,1183,4574,1142
"616",20,13,63,2584,1198,2797,13,37,79,1539,87576,1483
"617",15,16,29,269,224,634,16,21,77,3044,3751,2598
"618",12,35,33,424,306,631,17,25,86,1306,3214,2459
"619",13,11,21,2040,290,101,14,22,33,2418,5347,856
"620",9,13,23,155,562,256,13,28,72,694,8253,1937
"621",7,15,44,95,457,2503,15,23,46,3271,1171,2838
"622",13,27,36,182,680,728,14,22,60,2084,2343,1568
"623",8,17,58,1170,580,291,12,25,64,2209,81741,612
"624",9,17,39,1104,276,367,15,25,59,1161,3910,493
"625",16,13,33,377,190,93,19,33,54,1114,16658,8183
"626",8,17,62,1398,262,581,14,29,45,3557,1202,4673
"627",7,12,26,146,6494,323,18,30,69,1823,53267,5487
"628",7,16,35,1276,395,94,18,22,50,3408,18121,1551
"629",9,14,48,325,899,432,14,24,76,2281,4921,787
"630",9,26,38,105,277,1325,18,23,63,2130,12982,2787
"631",10,11,37,428,859,244,15,39,59,1011,9589,906
"632",13,14,35,366,3025,450,21,25,44,1382,13118,3059
"633",13,14,41,1725,429,147,15,33,62,3037,737,1312
"634",8,21,23,137,236,379,22,29,74,3653,909,2187
"635",9,15,42,247,561,550,22,20,48,917,7104,1412
"636",11,14,29,462,185,1762,13,25,42,2498,746,1712
"637",10,22,60,1198,174,660,14,39,44,1905,1086,2025
"638",7,19,28,246,358,584,14,26,60,1280,94649,1682
"639",10,15,29,259,135,255,12,30,61,708,1783,798
"640",9,21,38,821,460,547,14,24,54,1926,14042,1515
"641",9,18,22,254,609,436,14,20,59,1186,1776,1323
"642",9,24,28,253,621,517,16,21,53,2800,2670,2015
"643",10,18,49,1022,2895,278,12,33,84,3561,56043,3282
"644",9,24,40,293,191,350,12,29,45,1773,8647,1723
"645",11,17,24,1040,282,302,16,24,44,1025,3923,2237
"646",10,12,48,198,2533,232,17,23,70,4714,5237,814
"647",19,13,27,629,868,460,15,27,82,984,3115,779
"648",11,23,38,125,189,406,16,32,55,1645,4171,2218
"649",8,16,51,278,274,319,13,24,54,1432,25848,1954
"650",9,22,40,254,631,104,14,25,63,1084,6470,2037
"651",10,12,25,1689,187,2194,13,24,45,3319,956,973
"652",11,16,36,956,259,108,11,19,57,1193,179103,3440
"653",7,15,28,2592,2280,344,17,30,56,2354,2106,1177
"654",8,13,62,389,271,542,15,27,41,879,2299,1018
"655",16,15,43,423,60,446,11,36,41,3308,2764,995
"656",12,22,28,221,180,134,18,31,61,2150,4807,2469
"657",9,17,32,817,325,960,14,23,53,3949,12557,1218
"658",9,17,44,90,1686,708,13,19,46,662,5370,1871
"659",10,14,35,224,1740,85,20,22,73,861,3325,1238
"660",9,15,26,577,1203,432,14,20,54,2060,6800,3048
"661",11,15,41,5246,214,1360,16,35,73,600,923,1219
"662",14,14,48,362,490,174,18,20,52,1693,222125,3325
"663",12,14,36,2599,1157,1766,16,20,81,1879,1266,1720
"664",11,19,42,327,224,519,14,21,54,2518,620,1693
"665",8,25,35,336,279,575,16,29,62,2451,800,2640
"666",13,16,28,916,541,419,14,19,87,2543,2407,1850
"667",8,18,30,163,323,215,14,21,49,1234,2823,876
"668",6,13,38,161,379,455,16,19,57,1166,2687,1471
"669",10,18,38,372,218,550,15,25,46,1410,62595,471
"670",10,19,38,528,161,417,11,27,101,1998,16213,4658
"671",6,15,34,4369,2982,104,13,31,62,2070,8517,1930
"672",9,14,37,341,533,704,19,33,46,2284,5683,1270
"673",11,14,46,736,379,438,14,23,62,1002,2359,711
"674",9,11,36,719,206,168,12,21,60,2620,16004,1778
"675",9,20,29,233,457,159,15,27,82,5043,6372,987
"676",14,12,27,207,610,202,14,27,62,976,1216,4671
"677",7,19,39,731,120,291,13,20,53,5951,3900,1208
"678",10,15,47,353,664,118,15,21,65,2980,79711,3819
"679",9,18,41,1709,724,301,14,18,75,1371,3371,1980
"680",9,21,26,351,856,1238,16,25,50,1390,5845,601
"681",9,15,57,372,671,299,21,29,52,768,4467,930
"682",7,16,25,1311,741,160,14,29,62,2575,5721,2613
"683",9,25,37,54,331,1482,16,23,45,2161,4592,1033
"684",12,29,19,607,279,654,15,18,46,1135,3044,1908
"685",10,22,39,319,218,367,20,22,46,2368,9220,2622
"686",12,17,31,343,904,210,13,27,58,2159,4779,1352
"687",9,18,26,133,520,243,12,33,47,1252,6443,2006
"688",10,24,38,408,143,159,19,24,51,1532,4111,2552
"689",8,16,42,604,850,153,14,22,48,878,7672,1119
"690",8,15,58,326,661,169,17,24,49,1161,14049,1421
"691",10,17,28,151,419,2944,13,22,50,2423,1691,982
"692",10,19,42,743,668,1032,20,32,63,827,30062,2588
"693",14,15,54,265,1039,1357,17,25,56,1785,20741,704
"694",11,18,47,277,1288,1673,13,21,51,2570,3482,1087
"695",10,22,32,460,260,246,16,16,47,1748,1703,1491
"696",10,9,50,762,281,159,12,21,74,1119,5459,1095
"697",8,13,49,936,671,87,11,22,63,2120,85871,1830
"698",9,19,49,202,114,116,19,24,52,1551,3899,3838
"699",10,14,49,664,1252,122,15,39,57,3702,15115,2362
"700",11,17,23,979,112,65,15,40,64,968,4174,1162
"701",10,12,34,246,288,253,13,30,42,1845,2921,1369
"702",14,22,33,239,306,173,15,23,61,1369,17116,2626
"703",10,13,43,415,649,252,13,20,56,2848,667,2638
"704",9,14,29,505,824,576,15,22,57,2212,4211,857
"705",8,14,48,196,189,3102,16,27,93,1807,3855,1454
"706",8,17,29,4602,258,554,15,21,55,1004,1648,2508
"707",9,16,21,1954,312,142,12,20,63,1147,952,691
"708",10,25,36,2457,314,138,16,18,59,3139,1142,1967
"709",16,10,23,265,593,224,14,26,57,3301,10416,4285
"710",9,11,61,265,86,106,14,33,54,2114,7766,2406
"711",12,16,45,327,381,252,14,22,45,1163,893,647
"712",9,19,27,451,159,818,19,21,90,1939,35769,1604
"713",8,11,43,1098,915,256,13,21,58,777,3030,1618
"714",9,14,35,471,1035,274,15,26,55,1129,46047,2446
"715",10,12,72,203,2462,507,16,26,49,928,18822,1419
"716",9,10,21,733,247,582,13,26,46,2776,3037,4583
"717",16,25,25,38,303,2203,13,24,68,2132,1461,1135
"718",9,18,36,371,159,510,13,24,86,2112,6385,659
"719",16,18,31,623,1320,1623,16,25,65,1775,713,1775
"720",10,15,26,586,182,198,14,20,50,1000,1021,2844
"721",10,18,56,506,1247,326,17,36,80,1117,782,3163
"722",14,18,32,2117,277,332,12,27,45,1421,6132,1227
"723",10,21,27,117,10548,486,16,27,50,639,17382,1655
"724",10,18,45,87,188,130,17,40,43,652,3890,941
"725",9,24,28,412,182,127,16,20,65,1986,4328,1241
"726",13,22,28,333,17135,453,19,28,52,3820,3231,1175
"727",8,15,48,2421,1426,645,14,20,54,1287,9775,924
"728",13,14,23,237,158,474,16,19,69,1122,5333,2496
"729",10,16,31,563,404,178,17,36,63,1781,18242,2399
"730",10,18,48,320,391,118,19,26,44,2250,97538,3164
"731",12,14,23,187,388,669,15,20,64,1644,24428,1181
"732",14,14,39,204,708,1178,10,22,54,973,567,1964
"733",10,19,35,134,614,738,14,21,47,2199,1680,3348
"734",9,20,48,97,165,214,14,22,58,2370,9460,1676
"735",10,17,38,390,4904,98,14,31,45,1177,38053,1038
"736",9,24,56,117,220,74,19,25,58,2370,22353,1077
"737",10,15,56,202,1856,2260,21,16,45,1143,2136,2018
"738",9,14,38,694,1278,163,14,27,54,3068,2432,1686
"739",12,12,46,3599,271,82,21,20,39,3489,2912,2975
"740",10,13,27,262,314,690,16,23,54,3722,4602,1929
"741",10,16,36,252,3214,543,18,22,55,4147,1236,2423
"742",8,19,36,404,706,102,19,39,72,3263,940,5762
"743",10,16,36,3442,2025,202,21,23,50,1175,55031,2481
"744",8,12,53,178,994,296,14,33,61,1919,2821,2065
"745",12,21,40,293,8446,235,13,24,57,1894,3850,1803
"746",9,15,49,1044,173,163,16,21,48,826,8073,1435
"747",7,16,20,1442,1540,484,16,20,53,507,9258,2382
"748",8,30,40,1163,1279,956,13,32,85,1812,1116,5476
"749",15,15,31,513,65930,282,14,25,51,1568,5586,1294
"750",9,15,66,247,323,307,13,29,66,5136,1944,880
"751",8,13,56,928,78276,91,15,20,60,3031,107355,1762
"752",9,15,71,100,179,1606,16,36,50,2128,6130,5068
"753",12,11,40,108,1213,161,17,24,38,824,17767,2523
"754",11,14,39,380,767,153,16,26,53,439,1783,1734
"755",9,17,34,474,586,4227,15,24,42,1257,4687,868
"756",8,12,33,134,714,402,17,24,50,1478,6785,2930
"757",8,24,46,3000,139,234,16,32,54,1100,7885,2043
"758",9,16,38,296,392,173,14,18,57,851,1043,4149
"759",19,14,28,1487,433,199,16,26,45,1994,3992,1195
"760",10,16,37,70,747,253,14,30,52,3450,1370,5996
"761",11,12,62,296,153,965,16,25,50,660,166245,873
"762",8,15,32,320,103,250,15,17,47,2692,896,1838
"763",10,14,28,2970,159,137,13,28,83,3427,6257,1534
"764",11,22,25,431,217,371,12,22,76,1519,2452,2411
"765",16,18,53,373,1443,398,12,23,65,3773,2285,2292
"766",8,19,27,258,288,200,13,23,50,881,4141,1721
"767",9,15,34,174,332,954,15,24,49,1009,2728,2661
"768",8,10,33,363,357,712,12,32,61,504,864,753
"769",11,18,119,82,286,225,14,22,37,1734,102442,1187
"770",8,12,25,351,110,218,17,19,73,2481,2533,1345
"771",13,15,32,195,108,162,14,26,74,2645,7296,703
"772",12,15,20,1581,331,1400,16,19,50,1156,8403,2443
"773",11,28,34,205,535,417,13,37,71,2564,4525,1596
"774",11,13,27,950,117,524,16,20,73,1474,885,1166
"775",13,13,34,815,420,1005,12,25,60,4007,28734,2733
"776",12,31,53,128,73,717,14,24,71,1332,15092,1424
"777",10,13,43,349,159,212,15,22,55,2324,1711,2606
"778",12,16,19,463,11265,2189,16,24,84,6323,20438,1712
"779",9,11,52,330,2137,441,14,28,58,3173,3250,1761
"780",15,15,43,598,220,52,13,26,80,3138,27519,4236
"781",9,16,32,1349,180,424,14,21,56,1707,93018,2033
"782",9,18,44,453,911,1107,13,28,49,638,1881,2785
"783",13,11,36,148,579,222,16,23,52,911,1521,2975
"784",8,26,45,796,274,144,15,20,50,2796,3710,861
"785",13,12,48,876,462,601,18,24,62,602,3270,736
"786",8,25,29,931,5995,170,18,30,49,1856,2256,1112
"787",7,15,45,96,734,598,13,33,43,1692,12556,791
"788",8,13,42,73,234,336,12,24,68,1379,1966,1956
"789",8,15,44,637,2073,1292,17,35,72,1712,8893,1361
"790",10,13,29,147,468,464,12,24,49,3677,2756,1782
"791",10,16,41,286,205,97,14,28,47,651,1770,1284
"792",11,29,33,753,1630,351,14,25,66,2433,791295,3557
"793",9,18,59,1495,1301,5721,15,31,52,2312,27047,2769
"794",9,17,33,96,507,163,17,27,66,1201,19173,1477
"795",10,14,33,388,302,163,16,29,44,2071,5184,1649
"796",12,18,24,628,109,309,16,26,78,3120,10080,1388
"797",11,18,46,398,1149,843,15,20,58,1757,2896,3155
"798",9,14,44,182,276,1158,14,28,71,1930,1036,2288
"799",15,16,26,226,731,224,18,27,39,1014,7388,1049
"800",16,15,36,1808,410,642,15,21,80,4089,1629,669
"801",8,13,43,156,1808,1019,14,18,64,1778,1324,1606
"802",11,16,26,476,422,1661,23,27,60,1468,4797,1379
"803",9,12,35,402,285,647,15,22,44,1517,27521,662
"804",7,17,30,1530,523,306,19,20,71,2648,16049,3422
"805",16,23,24,212,845,88,17,24,58,1943,12500,7449
"806",7,20,38,147,2300,182,21,20,68,1415,3801,1948
"807",10,17,55,459,1518,112,19,27,48,1945,2952,908
"808",8,21,39,275,1209,88,16,27,53,627,35780,1753
"809",8,12,39,1324,154,367,12,25,87,1868,1922,1864
"810",12,32,32,113,184050,2134,20,22,69,1517,104924,827
"811",9,13,37,162,513,655,13,25,57,2143,2202,2132
"812",12,13,65,674,92,506,12,31,51,3947,1146,3140
"813",9,14,85,686,166,130,13,25,55,1801,6546,1769
"814",9,20,38,1866,717,585,16,20,62,4749,11132,803
"815",11,14,15,181,155,216,11,19,75,2956,5239,1286
"816",8,13,24,467,1518,383,20,30,55,4016,11152,1490
"817",8,16,36,290,277,300,15,24,58,3260,2414,2262
"818",12,17,26,57,1265,1701,12,27,58,763,2943,1100
"819",7,22,30,726,1629,357,12,25,58,963,9422,2104
"820",10,22,41,193,288,4419,19,21,39,773,3838,2541
"821",9,14,30,123,343,499,17,26,56,3880,2337,1473
"822",8,17,67,3317,266,1019,16,23,55,1565,33323,1666
"823",8,30,37,225,103,256,15,21,49,1552,3510,1737
"824",8,19,58,270,229,130,20,25,61,1967,6099,1661
"825",12,15,41,134,111,299,13,24,58,2693,3135,1969
"826",11,15,38,212,79,2041,12,25,57,1058,22745,520
"827",16,15,40,377,1179,199,14,27,56,2290,5468,1391
"828",12,21,32,446,394,101,14,21,69,2022,8571,1109
"829",6,15,38,237,575,238,14,31,51,2273,670,1355
"830",9,16,39,869,118,575,24,27,82,4668,802,2739
"831",9,15,37,260,1354,557,18,20,42,1515,5721,1517
"832",11,16,31,102,2166,415,15,20,66,1129,3437,1022
"833",10,11,29,137,668,1070,12,31,66,1064,17034,1730
"834",8,16,24,152,1007,1034,15,34,90,869,33093,5233
"835",9,18,32,727,335,851,15,25,56,1114,1157,1901
"836",11,17,51,290,127,489,16,21,42,2858,2300,2040
"837",12,13,30,935,27349,369,17,26,54,2138,12527,1523
"838",7,16,24,1341,56,211,15,22,43,1190,2717,879
"839",13,18,44,1023,122,189,15,29,53,1084,5358,3688
"840",9,13,38,291,2664,473,13,26,69,2694,12830,1640
"841",12,17,37,347,871,542,13,26,73,3200,8239,1477
"842",10,13,50,100,266,346,17,18,57,1481,8155,2312
"843",10,15,29,340,975,189,14,25,64,7142,1743,1410
"844",11,21,31,169,2296,1317,13,28,77,1473,5129,4908
"845",10,19,43,73,279,249,19,21,50,1280,2843,2382
"846",14,20,29,298,1494,427,12,22,71,1195,5454,2865
"847",9,21,27,2431,1485,479,13,23,51,1103,10404,1779
"848",6,20,28,422,156,868,14,23,76,2470,10799,1397
"849",10,21,23,177,1047,706,15,21,66,1239,4363,1675
"850",17,21,27,313,1536,284,22,24,57,1187,6696,1081
"851",10,16,30,2027,1130,1742,13,31,63,3230,22446,799
"852",10,14,33,215,1420,1111,17,27,54,621,76901,1733
"853",11,10,43,147,163,311,15,42,64,1305,1310,1049
"854",11,15,33,194,619,575,12,25,68,817,2999,2266
"855",9,12,27,572,1236,614,12,20,65,4385,786,1067
"856",12,19,49,643,928,107,14,23,48,1778,969,1471
"857",8,11,19,285,168,148,26,22,59,2017,8365,2324
"858",16,21,43,324,262,151,17,29,59,1372,13436,643
"859",6,30,38,127,115,547,12,23,54,1858,13209,2118
"860",11,14,37,217,266,147,13,20,46,2743,13724,1637
"861",8,8,35,236,2740,218,12,20,95,1604,2390,756
"862",13,22,49,346,872,232,12,24,58,1951,3526,2211
"863",10,16,40,534,2478,343,14,21,55,3362,2665,849
"864",15,15,40,313,400,928,12,23,55,2171,4853,1077
"865",10,15,34,286,100,670,12,25,46,1006,1208,1169
"866",10,18,32,196,674,123,17,33,46,4572,10598,977
"867",10,16,57,911,787,249,12,20,49,1680,3455,729
"868",10,21,33,232,870,158,18,29,74,1249,1304,3387
"869",10,12,43,419,1423,572,15,30,63,1666,6747,1674
"870",10,13,37,224,1192,377,16,35,74,1070,10374,1064
"871",11,14,75,602,572,1036,12,34,63,780,2668,2961
"872",9,16,31,274,248,472,19,31,56,2331,1716,1344
"873",9,15,56,5832,99,599,13,27,51,2234,2552,823
"874",9,18,62,277,148,582,15,22,77,1453,4829,1455
"875",9,12,56,488,1781,115,13,26,71,1183,4960,1253
"876",11,14,28,125,136,1048,16,23,57,1665,671,1593
"877",9,13,20,702,14406,740,12,22,59,1682,5505,1606
"878",7,19,29,378,1358,591,25,19,68,837,16400,2010
"879",10,14,30,704,922,4937,13,27,65,1267,936,1734
"880",9,19,43,152,674,235,14,24,53,1516,1513,1676
"881",14,18,40,232,18871,353,13,23,56,793,2851,1730
"882",11,13,38,112,675,890,13,29,67,1631,1399,2561
"883",7,20,40,245,1519,237,14,25,53,1173,2438,2050
"884",9,16,21,166,289,586,14,22,51,3300,1331,2388
